,code,date,Next1year,ndcg@1,ndcg@2,ndcg@3,ndcg@5
130011,470009,2017/4/23,14.29184813,1.4129188,0.5,1.75161,0.6704067
130012,586,2017/4/23,-5.351586808,-0.052213036,0.5,0.31712693,0.6002336
130013,460001,2017/4/23,19.40566542,0.23652284,0.5,0.7222355,0.46314114
130014,628,2017/4/23,15.49508692,0.021975322,0.5,0.2626686,1.1578573
130015,971,2017/4/23,-16.6163142,0.7665137,0.5,1.2328693,0.5549098
130016,70010,2017/4/23,-6.345899807,1.208017,0.5,1.7677851,0.4239162
130017,360005,2017/4/23,-11.89321721,-0.8650503,0.5,-0.491298,0.345924
130018,540010,2017/4/23,-5.448413953,0.3859799,0.5,1.0198784,0.57029706
130019,210003,2017/4/23,7.942597329,-1.374062,0.5,-0.9071503,0.54937035
130020,519001,2017/4/23,5.75331448,1.041737,0.5,1.479906,0.38429797
130021,519018,2017/4/23,9.036809104,0.1376452,0.5,0.65868926,0.31040603
130022,40025,2017/4/23,9.000292312,0.6540154,0.5,0.91829854,1.4222339
130023,260108,2017/4/23,33.46087386,-0.7483857,0.5,-0.45393714,0.6288714
130024,610006,2017/4/23,-10.63072494,0.046729214,0.5,0.45825195,0.7174309
130025,660015,2017/4/23,7.658025447,1.0771136,0.5,1.405013,0.99223506
130026,40016,2017/4/23,3.603158934,0.70847505,0.5,1.0417318,0.7315641
130027,519026,2017/4/23,3.107019563,-0.023655381,0.5,0.591926,0.21508197
130028,233015,2017/4/23,-1.276490882,-0.13726674,0.5,0.443364,0.5349316
130029,340007,2017/4/23,22.74398868,0.6205986,0.5,1.0454476,0.5956465
130030,996,2017/4/23,-11.98453608,-0.03752801,0.5,0.27198178,0.11409207
130031,240010,2017/4/23,-6.454334529,0.3497961,0.5,0.7173169,0.30953416
130032,519736,2017/4/23,20.95285858,1.0010977,0.5,1.2477982,1.0673679
130033,165516,2017/4/23,1.312919463,0.25402486,0.5,0.68470716,0.85394454
130034,457,2017/4/23,9.83226443,-0.23242006,0.5,0.004958063,1.0878872
130035,884,2017/4/23,17.25703906,-0.4529021,0.5,0.009368,0.7051078
130036,376510,2017/4/23,11.14864865,-0.904549,0.5,-0.5315403,0.6675082
130037,110009,2017/4/23,8.738638176,0.23240596,0.5,0.56659806,0.47939786
130038,590001,2017/4/23,-4.925816024,-0.17131653,0.5,0.3888682,0.016027432
130039,202005,2017/4/23,11.50071825,0.31197762,0.5,0.4337933,0.7906608
130040,420003,2017/4/23,-1.205721266,0.52904093,0.5,0.88503444,1.1325959
130041,294,2017/4/23,23.91033624,0.10625314,0.5,0.76243734,0.80316365
130042,163822,2017/4/23,-5.941591138,0.8656036,0.5,1.4427102,0.6119304
130043,290011,2017/4/23,-16.96138908,-0.06607034,0.5,0.4528977,0.6952974
130044,519994,2017/4/23,-3.020935788,-0.90438694,0.5,-0.30841532,0.18542972
130045,519672,2017/4/23,9.588327254,1.0820498,0.5,1.5559418,0.93633527
130046,519095,2017/4/23,-2.854210256,1.508777,0.5,1.874806,0.78853524
130047,398001,2017/4/23,6.207459258,-0.7046447,0.5,-0.13506645,0.34839714
130048,481015,2017/4/23,-3.389830508,-0.48485658,0.5,0.08990793,0.6117584
130049,110029,2017/4/23,11.92947317,-0.656649,0.5,-0.11588208,-0.080821514
130050,160127,2017/4/23,10.28852715,0.027187908,0.5,0.27050462,1.4613264
130051,483003,2017/4/23,-3.468516542,-0.31152433,0.5,0.085682794,0.38444793
130052,166006,2017/4/23,22.09050861,-0.4995091,0.5,-0.055158015,0.6973406
130053,20005,2017/4/23,14.9558472,-0.50223535,0.5,-0.13646469,0.72183806
130054,550009,2017/4/23,5.391368864,0.32859486,0.5,0.77540344,0.4465319
130055,519008,2017/4/23,27.48127392,0.9394608,0.5,1.2891376,0.46719792
130056,398021,2017/4/23,9.094595965,-0.2711046,0.5,0.10734787,0.6046151
130057,550008,2017/4/23,8.590138675,0.5175403,0.5,0.92926997,0.79206175
130058,398061,2017/4/23,13.80121154,0.003489976,0.5,0.4388428,0.8050189
130059,700001,2017/4/23,-2.624205563,0.15996026,0.5,0.7227852,0.25543717
130060,162208,2017/4/23,4.545902771,-0.3386997,0.5,0.24148884,0.56196225
130061,630001,2017/4/23,-13.80548585,1.0109793,0.5,1.3012177,0.46551707
130062,360012,2017/4/23,-4.052273226,0.2778042,0.5,0.49655715,0.8592591
130063,310368,2017/4/23,6.223807401,0.15175457,0.5,0.52683705,0.8117167
130064,1036,2017/4/23,10.44613711,1.2625501,0.5,1.5806369,0.5183845
130065,320007,2017/4/23,-19.70854465,-0.17233029,0.5,0.54750407,0.44185248
130066,377150,2017/4/23,3.545273777,-0.10440191,0.5,0.3386104,0.66017485
130067,519673,2017/4/23,3.037205771,0.38267496,0.5,0.72956955,0.52247727
130068,70011,2017/4/23,8.574894926,1.1465334,0.5,1.5687761,0.20056282
130069,20009,2017/4/23,6.472545757,-0.48161942,0.5,-0.0889537,0.51034904
130070,240004,2017/4/23,-15.49105729,0.13127644,0.5,0.48117888,0.66070336
130071,206009,2017/4/23,6.373868903,0.4349287,0.5,0.7395284,0.8015882
130072,519056,2017/4/23,17.88617886,-0.8249783,0.5,-0.13939236,0.35459012
130073,513,2017/4/23,12.42015614,-0.32448962,0.5,-0.004151386,0.50074357
130074,270005,2017/4/23,-2.292000504,0.5155029,0.5,0.8158949,0.26718432
130075,570001,2017/4/23,20.11898323,0.06601275,0.5,0.3612507,0.79108363
130076,240017,2017/4/23,-7.53206586,-0.3206177,0.5,0.097975485,0.7244709
130077,991,2017/4/23,29.05894519,-0.1687969,0.5,0.10252408,0.59716564
130078,580002,2017/4/23,-1.154074955,-0.5203613,0.5,0.021573436,-0.07398936
130079,90007,2017/4/23,14.32454402,-0.37849823,0.5,0.013855549,0.81056905
130080,471,2017/4/23,-25.01413684,0.3918567,0.5,0.63365054,0.88112533
130081,460005,2017/4/23,4.794675374,0.041368145,0.5,0.47309476,0.9218279
130082,260112,2017/4/23,6.188596089,-0.87508136,0.5,-0.56358206,1.0508002
130083,550,2017/4/23,-11.58564289,1.3279045,0.5,1.5146837,0.62311214
130084,710001,2017/4/23,20.27419797,0.7775354,0.5,1.5772702,0.8564908
130085,112002,2017/4/23,4.18929136,0.96709126,0.5,1.1821901,0.28005022
130086,411,2017/4/23,4.492968172,0.13304424,0.5,0.8269201,0.783412
130087,202009,2017/4/23,-5.128747795,-0.12592581,0.5,0.46299154,0.55926996
130088,540003,2017/4/23,7.050789931,0.070271425,0.5,0.46869418,0.6548427
130089,210008,2017/4/23,6.423320005,-1.1987728,0.5,-0.5716125,0.4358239
130090,160106,2017/4/23,-0.731681183,-0.049736,0.5,0.25909057,0.3847139
130091,690003,2017/4/23,10.43165468,0.17975113,0.5,0.6310398,0.5961533
130092,229002,2017/4/23,-5.265660288,1.0207013,0.5,1.3084636,0.97243255
130093,793,2017/4/23,-16.4605138,-0.25615835,0.5,0.053108215,0.50819504
130094,540006,2017/4/23,13.42805076,-1.3871953,0.5,-0.8903285,1.170828
130095,974,2017/4/23,14.36210848,0.68862194,0.5,0.87126994,1.4179857
130096,481017,2017/4/23,6.438631791,0.49434975,0.5,0.8831767,0.85428053
130097,630010,2017/4/23,-4.320931085,0.5320359,0.5,0.8920653,0.29602945
130098,590008,2017/4/23,-16.71258035,0.12789476,0.5,0.65016913,0.39064866
130099,519678,2017/4/23,0.267469074,0.35719177,0.5,0.9019771,0.587182
130100,610001,2017/4/23,8.900326387,0.017049111,0.5,0.36764956,0.4218222
130101,213002,2017/4/23,-10.15031768,-0.4305317,0.5,0.010477029,0.6323259
130102,20003,2017/4/23,-5.06992636,-0.08723767,0.5,0.14679337,1.1434687
130103,163110,2017/4/23,1.267127209,-0.53039616,0.5,-0.29172873,1.0236876
130104,410009,2017/4/23,-2.971340937,-0.6677372,0.5,-0.089246504,0.6915569
130105,530001,2017/4/23,-3.533018755,-0.3203221,0.5,0.043063674,0.32695058
130106,519979,2017/4/23,9.088115204,-1.3101295,0.5,-0.6964195,0.7412829
130107,601,2017/4/23,8.864608076,0.71461964,0.5,0.96139807,0.38301006
130108,110015,2017/4/23,22.64072465,0.8092756,0.5,1.1911819,0.962499
130109,162605,2017/4/23,32.38001556,-0.2845506,0.5,-0.015052874,0.656074
130110,206002,2017/4/23,10.7615894,0.8307531,0.5,1.1266415,0.34724903
130111,120,2017/4/23,1.106616805,-0.19645786,0.5,0.34761074,0.7299989
130112,160805,2017/4/23,-8.672383991,0.14453715,0.5,0.334049,0.24681292
130113,163415,2017/4/23,4.020426711,0.7616454,0.5,0.9769162,0.588878
130114,519110,2017/4/23,-0.362275088,0.72324497,0.5,1.2873888,0.40643817
130115,540007,2017/4/23,-6.904268545,0.30914533,0.5,0.81145555,0.8373862
130116,1,2017/4/23,2.956943929,-0.2116128,0.5,-0.04788489,0.1798724
130117,519694,2017/4/23,8.241223804,0.6853066,0.5,1.0971175,0.8261541
130118,162204,2017/4/23,6.412288426,0.8035324,0.5,1.1761805,0.3874094
130119,690005,2017/4/23,8.333333333,-0.70456237,0.5,-0.15319787,0.8418361
130120,519674,2017/4/23,8.233532934,0.77671707,0.5,1.1773193,0.8794869
130121,549,2017/4/23,2.24852071,1.3965156,0.5,1.8448055,0.8172735
130122,866,2017/4/23,-11.60305344,0.059525505,0.5,0.43293828,0.7428114
130123,1009,2017/4/23,-3.085106383,0.28545442,0.5,0.4686419,0.64403784
130124,1166,2017/4/23,-7.440100883,0.35099608,0.5,0.5457844,0.5818044
130125,730001,2017/4/23,-4.432196578,0.67235,0.5,1.0971553,0.37476692
130126,290014,2017/4/23,-5.536580981,-1.1281459,0.5,-0.68888736,0.6126276
130127,519664,2017/4/23,25.41666667,0.21151052,0.5,0.60660195,0.5445408
130128,697,2017/4/23,3.881278539,0.5129605,0.5,0.922151,-0.09738547
130129,360006,2017/4/23,2.052233639,0.36570087,0.5,0.7334521,0.37751788
130130,450003,2017/4/23,8.15813203,0.36760095,0.5,0.7469315,0.42539963
130131,100060,2017/4/23,12.70065181,0.99012613,0.5,1.3147352,0.62373394
130132,70017,2017/4/23,-5.407328353,0.86280996,0.5,1.3307477,0.7833193
130133,100022,2017/4/23,18.27904716,1.2459863,0.5,1.3725866,0.8219603
130134,1070,2017/4/23,2.35396687,0.13058633,0.5,0.3958082,0.8784529
130135,260101,2017/4/23,14.47023651,-0.002461717,0.5,0.3174424,0.98553854
130136,110010,2017/4/23,14.96199783,-0.51775604,0.5,0.1244919,0.35814592
130137,612,2017/4/23,5.669741327,-0.03580469,0.5,0.30282107,0.57961845
130138,83,2017/4/23,26.04577743,1.3374956,0.5,1.7375234,1.134947
130139,257040,2017/4/23,4.960224614,0.25203383,0.5,0.61616284,0.7234559
130140,570005,2017/4/23,19.04947409,-0.008214576,0.5,0.20224862,0.86433697
130141,110002,2017/4/23,4.561155055,0.50719064,0.5,0.7134215,0.19062991
130142,50008,2017/4/23,9.171734532,0.7041241,0.5,1.2755717,0.12231821
130143,163801,2017/4/23,10.39437397,0.96652156,0.5,1.3243943,0.3128978
130144,217010,2017/4/23,3.440822268,-0.7074286,0.5,-0.37324697,0.17593601
130145,1050,2017/4/23,-2.302922941,1.2659998,0.5,1.4583758,0.7584343
130146,21,2017/4/30,-0.243330402,0.23949915,0.5,0.69210726,0.22211626
130147,524,2017/4/30,-1.857263137,0.21015903,0.5,0.5408239,0.59226745
130148,165508,2017/4/30,0.115074799,0.33658844,0.5,0.84748054,0.46892983
130149,40016,2017/4/30,7.105701732,0.6343338,0.5,1.0277982,0.6835259
130150,590008,2017/4/30,-15.35804743,0.06116717,0.5,0.63731116,0.3805697
130151,257030,2017/4/30,6.506364922,0.097247146,0.5,0.5242221,0.82601917
130152,161606,2017/4/30,15.21772439,-0.7004771,0.5,-0.107955515,0.36414844
130153,978,2017/4/30,4.542177361,0.4242133,0.5,0.69659656,0.88451564
130154,251,2017/4/30,15.34075376,-0.84559774,0.5,-0.35728917,0.47215164
130155,309,2017/4/30,-4.901960784,0.3016893,0.5,0.90167993,1.3022523
130156,161611,2017/4/30,14.08709086,-0.85241145,0.5,-0.29600608,0.2511229
130157,481017,2017/4/30,7.83619818,0.32536843,0.5,0.78275126,0.8155947
130158,398021,2017/4/30,9.950096751,-0.425996,0.5,0.012601044,0.556105
130159,974,2017/4/30,17.61978362,0.62179124,0.5,0.8356247,1.3720607
130160,540004,2017/4/30,9.716715234,0.44020244,0.5,0.8980262,0.563537
130161,519704,2017/4/30,8.883369252,0.24780327,0.5,0.63506085,1.0681026
130162,110022,2017/4/30,29.44675788,-0.27602816,0.5,0.047499187,1.1848232
130163,580001,2017/4/30,-5.923532579,-0.48792693,0.5,0.09600733,0.54207987
130164,460002,2017/4/30,8.05835577,-0.21897751,0.5,0.2935148,0.42147952
130165,519993,2017/4/30,-2.723142313,-0.110727824,0.5,0.3666949,0.7060022
130166,586,2017/4/30,-3.831891224,-0.1359289,0.5,0.29474795,0.621057
130167,90015,2017/4/30,11.48756177,-0.1282543,0.5,0.3901658,0.92218286
130168,418,2017/4/30,7.370393504,-0.24560326,0.5,0.2797332,1.0340478
130169,378010,2017/4/30,14.00933197,-0.58859605,0.5,-0.010993958,0.118684
130170,240017,2017/4/30,-5.884496265,-0.43616894,0.5,0.013386986,0.68178695
130171,519702,2017/4/30,11.55509427,0.7192136,0.5,0.97577816,0.99913067
130172,100022,2017/4/30,25.13971635,1.0578878,0.5,1.2584548,0.770134
130173,697,2017/4/30,4.07239819,0.5145045,0.5,0.9453048,-0.09870909
130174,590001,2017/4/30,-4.981454154,-0.32306817,0.5,0.30374223,-0.014459006
130175,50008,2017/4/30,10.86927671,0.601776,0.5,1.2172239,0.09810072
130176,793,2017/4/30,-15.31874405,-0.34912115,0.5,0.016039047,0.51574475
130177,210008,2017/4/30,11.27631579,-1.3062977,0.5,-0.62896156,0.39140055
130178,70017,2017/4/30,-2.466622762,0.75017506,0.5,1.2804626,0.7600346
130179,471,2017/4/30,-22.34195108,0.21657446,0.5,0.5211438,0.79703933
130180,540007,2017/4/30,-1.885363185,0.21542285,0.5,0.7588788,0.7356293
130181,377020,2017/4/30,10.46785803,-0.2661935,0.5,0.116037995,0.35477924
130182,110015,2017/4/30,22.17950478,0.70719284,0.5,1.1032121,0.93181914
130183,290002,2017/4/30,-8.317138127,-1.0862068,0.5,-0.51624405,-0.045773905
130184,580008,2017/4/30,4.548325963,-0.96400374,0.5,-0.32817793,0.08881692
130185,20003,2017/4/30,-4.754979913,-0.17083079,0.5,0.087532595,1.1610337
130186,570007,2017/4/30,17.72831926,0.4075,0.5,0.79424065,0.7046094
130187,161706,2017/4/30,9.607512641,-1.47193,0.5,-0.93605816,0.19055521
130188,519110,2017/4/30,0.867052023,0.57700855,0.5,1.2131325,0.42249957
130189,80005,2017/4/30,8.955575446,-0.613141,0.5,-0.1817656,0.71347594
130190,519664,2017/4/30,26.99460108,0.12680094,0.5,0.5386529,0.495462
130191,260108,2017/4/30,34.61301328,-0.8126951,0.5,-0.503814,0.6084367
130192,166006,2017/4/30,23.44413296,-0.5810319,0.5,-0.11599226,0.6600705
130193,398041,2017/4/30,1.201310521,-0.6062012,0.5,-0.20678917,0.7461332
130194,483003,2017/4/30,-1.184732497,-0.474224,0.5,-0.019945256,0.3529302
130195,290011,2017/4/30,-15.60948704,-0.10309094,0.5,0.4726635,0.722638
130196,519056,2017/4/30,21.29436326,-0.76768327,0.5,-0.091311924,0.25576985
130197,320007,2017/4/30,-18.5569686,-0.2528928,0.5,0.52837706,0.45590106
130198,519736,2017/4/30,22.03878667,0.9045097,0.5,1.1803595,1.0630964
130199,519665,2017/4/30,25.72307692,0.15529442,0.5,0.5620835,0.48749542
130200,519727,2017/4/30,-4.213402358,0.048162192,0.5,0.5885321,0.3849619
130201,481008,2017/4/30,16.93766938,-0.2243362,0.5,0.2113513,0.6620888
130202,40005,2017/4/30,14.83678117,0.3210354,0.5,0.77145875,0.13313517
130203,50010,2017/4/30,2.17870257,-0.16564734,0.5,0.40724215,0.28182673
130204,960,2017/4/30,21.12274025,-0.710595,0.5,-0.41632742,0.50646573
130205,460001,2017/4/30,19.91084058,0.16943654,0.5,0.67270505,0.44373113
130206,70021,2017/4/30,0,0.86018074,0.5,1.3314159,0.7615814
130207,1118,2017/4/30,2.112676056,0.1453155,0.5,0.46660283,0.19236803
130208,519026,2017/4/30,5.471478463,-0.033987764,0.5,0.60010177,0.15036282
130209,260110,2017/4/30,19.83790888,-0.7720947,0.5,-0.4420097,0.4641958
130210,360005,2017/4/30,-10.28591417,-0.960078,0.5,-0.53741366,0.31335998
130211,320011,2017/4/30,10.47932331,-0.33663315,0.5,-0.030089468,0.79387975
130212,780,2017/4/30,7.592891761,0.5212231,0.5,0.9029717,0.50186116
130213,532,2017/4/30,23.38545207,0.22613025,0.5,0.6168455,0.6174528
130214,519185,2017/4/30,5.161290323,-0.18220836,0.5,0.3810922,1.0921805
130215,124,2017/4/30,10.08297568,-0.036601085,0.5,0.6401621,0.31745672
130216,660012,2017/4/30,-3.049639837,0.2569974,0.5,0.7356594,0.5995045
130217,210001,2017/4/30,2.658675679,-1.0067757,0.5,-0.8273428,0.8031364
130218,671010,2017/4/30,0.238663484,-0.5081341,0.5,-0.15958981,0.4582003
130219,90018,2017/4/30,1.094632768,-0.7762165,0.5,-0.24060787,0.69878185
130220,173,2017/4/30,34.6377578,0.24847364,0.5,0.8362179,0.40042207
130221,117,2017/4/30,-13.10883945,0.454583,0.5,0.8122503,0.8207758
130222,180012,2017/4/30,22.46961237,0.048673935,0.5,0.38336584,0.88197404
130223,163302,2017/4/30,7.013628856,1.4856156,0.5,1.8220977,0.6302727
130224,70032,2017/4/30,33.21297924,1.4543986,0.5,1.7133404,0.7654677
130225,160603,2017/4/30,-1.970748462,0.3089527,0.5,0.63901895,0.53241736
130226,660005,2017/4/30,-3.343257161,0.09553679,0.5,0.4828183,0.64860815
130227,161818,2017/4/30,1.952221937,0.023240807,0.5,0.6250781,0.09771042
130228,700003,2017/4/30,3.841502045,0.7273782,0.5,1.1618799,0.44987264
130229,519033,2017/4/30,9.073998721,-0.58596855,0.5,-0.13749355,0.13151671
130230,160605,2017/4/30,4.688195793,0.6735565,0.5,1.1836265,0.3938786
130231,377010,2017/4/30,-7.351098488,-0.30494335,0.5,0.17478973,0.724394
130232,270041,2017/4/30,17.42021277,1.2902992,0.5,1.4846785,1.1985085
130233,519158,2017/4/30,0.993289776,0.885628,0.5,1.3976048,0.85902345
130234,711,2017/4/30,19.23641703,1.2647091,0.5,1.5124612,0.7415069
130235,82,2017/4/30,12.11754347,0.18606713,0.5,0.6473942,0.5700718
130236,217012,2017/4/30,16.53137573,-0.48525017,0.5,-0.13250068,0.47942778
130237,110011,2017/4/30,23.81290268,0.3736478,0.5,0.5906938,1.2265508
130238,729,2017/4/30,2.787456446,-0.6607875,0.5,-0.1920149,0.7083837
130239,400011,2017/4/30,-10.42099792,0.7117194,0.5,1.1204851,0.8154214
130240,260112,2017/4/30,6.362720864,-0.94775563,0.5,-0.6097792,1.0589594
130241,370027,2017/4/30,4.098360656,-0.2534063,0.5,0.23236929,0.9220187
130242,400007,2017/4/30,2.570021545,1.6669308,0.5,2.1067822,0.84833735
130243,460009,2017/4/30,6.815931346,0.23097578,0.5,0.574967,1.1760192
130244,161616,2017/4/30,9.181190398,-0.4553318,0.5,0.22626324,0.15836228
130245,620008,2017/4/30,11.90689346,-0.8782982,0.5,-0.36437124,0.26640618
130246,40011,2017/4/30,12.38433398,0.29269257,0.5,0.60680926,1.091661
130247,513,2017/4/30,12.05923836,-0.4440566,0.5,-0.06946643,0.4944064
130248,202002,2017/4/30,7.068406424,-0.40109575,0.5,-0.13106403,0.5521932
130249,519039,2017/4/30,-3.463506468,-0.6641068,0.5,-0.43226305,0.6458563
130250,577,2017/4/30,17.95302013,0.17893766,0.5,0.5599269,1.4464706
130251,162214,2017/4/30,10.45130641,0.23889507,0.5,0.89597416,0.24514167
130252,550008,2017/4/30,6.824499185,0.49047083,0.5,0.91841304,0.8112416
130253,160607,2017/4/30,12.27370017,-0.009198861,0.5,0.26017866,0.6327927
130254,233011,2017/4/30,9.16479702,0.8858108,0.5,1.312313,1.0997941
130255,40020,2017/4/30,14.53953791,0.6998658,0.5,1.2060193,0.59169716
130256,270025,2017/4/30,-0.146069174,1.2130387,0.5,1.4219601,0.41029966
130257,200012,2017/4/30,13.354531,0.43984407,0.5,0.8918621,0.92698413
130258,240009,2017/4/30,-3.993004955,-0.31234825,0.5,0.22461998,0.38915327
130259,550,2017/4/30,-12.52268603,1.3151919,0.5,1.5240879,0.62373215
130260,270050,2017/4/30,21.44053601,0.8362288,0.5,1.2687157,0.7851807
130261,163803,2017/4/30,10.87316762,-0.4028702,0.5,0.1565545,-0.003763644
130262,630011,2017/4/30,-22.16827191,0.44222635,0.5,0.98523396,0.4237068
130263,751,2017/4/30,29.21004287,1.1302693,0.5,1.375321,0.9520673
130264,519679,2017/4/30,5.941824343,1.1361765,0.5,1.7353971,0.6214047
130265,1162,2017/4/30,19.13513514,0.51945126,0.5,0.78285974,0.8585167
130266,450002,2017/4/30,19.71610191,0.36035222,0.5,0.63175035,0.6484394
130267,778,2017/4/30,0.193923723,0.79410774,0.5,1.1005584,1.0229243
130268,399011,2017/4/30,43.97729189,-0.9272461,0.5,-0.67314106,0.7735217
130269,320016,2017/4/30,-3.503184713,0.7132326,0.5,1.2763689,0.670034
130270,121003,2017/4/30,12.31428856,-0.60013586,0.5,-0.09541327,-0.38270566
130271,163805,2017/4/30,9.752454915,0.9436605,0.5,1.2320454,0.58070683
130272,20026,2017/4/30,16.70247579,-0.74351376,0.5,-0.23466502,1.2216512
130273,761,2017/4/30,6.989748369,0.7221046,0.5,1.0718648,0.43562597
130274,270008,2017/4/30,-14.22227066,0.9942481,0.5,1.3157172,0.8150552
130275,690007,2017/4/30,15.34514925,-0.14338039,0.5,0.33609912,1.1534479
130276,70022,2017/4/30,10.75123902,1.5763701,0.5,1.9776913,0.858549
130277,831,2017/4/30,25.80887886,-1.07145,0.5,-0.78010106,0.427994
130278,375010,2017/4/30,2.498795091,0.34908566,0.5,0.67864746,0.43543306
130279,893,2017/4/30,-13.21989529,-0.53228205,0.5,-0.16627344,0.06620274
130280,163409,2017/4/30,1.070793977,1.7221928,0.5,2.1190317,0.65708053
130281,20015,2017/4/30,5.075366508,0.75810444,0.5,1.2312367,1.057617
130282,470028,2017/4/30,19.40789474,0.17257325,0.5,0.86051095,0.2828214
130283,257020,2017/4/30,19.54427349,-1.1263002,0.5,-0.80341905,0.46134886
130284,17,2017/4/30,5.989888959,-0.3022518,0.5,-0.06257996,0.6677982
130285,519069,2017/4/30,22.12051352,0.85061455,0.5,1.1810039,0.88046855
130286,519013,2017/4/30,-13.0890973,-0.24019834,0.5,0.1713775,0.038534038
130287,310328,2017/4/30,2.183501225,-0.7465073,0.5,-0.4110036,0.24312355
130288,592,2017/4/30,7.091097308,0.6692337,0.5,0.9008923,0.8773863
130289,360007,2017/4/30,12.33780678,-0.73009133,0.5,-0.3948866,0.48406628
130290,519115,2017/4/30,2.491803279,0.9741815,0.5,1.5194886,0.81673366
130291,1040,2017/4/30,10.59190031,0.9272587,0.5,1.2966212,0.7148048
130292,11,2017/4/30,20.03002719,1.5735426,0.5,1.9117883,0.7797269
130293,308,2017/4/30,1.448639157,0.034101415,0.5,0.48297277,1.1169999
130294,260117,2017/4/30,14.15603901,-0.31632987,0.5,0.27350923,0.51078385
130295,519714,2017/4/30,21.44592406,-0.37613982,0.5,0.06829959,1.1313684
130296,50026,2017/4/30,14.37369208,0.48131755,0.5,0.96043575,0.4829205
130297,166005,2017/4/30,14.17647309,-0.09572965,0.5,0.13706698,0.87051463
130298,432,2017/4/30,0.793650794,0.695281,0.5,1.1933346,0.68280673
130299,100056,2017/4/30,6.595657517,0.0592362,0.5,0.25481698,0.9701338
130300,594,2017/4/30,6.970849176,0.3454612,0.5,0.71424526,0.6728832
130301,220,2017/4/30,19.72076789,-0.36892974,0.5,0.0525864,0.35692558
130302,160105,2017/4/30,6.96718962,-0.062026672,0.5,0.24974093,0.3559674
130303,320003,2017/4/30,1.02915952,0.31949317,0.5,0.664739,0.38072348
130304,210004,2017/4/30,-12.10413425,-0.5338142,0.5,-0.0765268,0.8523027
130305,570008,2017/4/30,15.69262225,-0.18983689,0.5,0.26700312,0.81874657
130306,290006,2017/4/30,-1.530067608,-0.58589536,0.5,0.041002445,0.12370083
130307,288002,2017/4/30,0.254696854,0.21240781,0.5,0.54477966,0.7465252
130308,162202,2017/4/30,-3.304350242,-0.2942207,0.5,0.16104421,0.5705707
130309,519694,2017/4/30,8.592987128,0.65060997,0.5,1.0982137,0.8318697
130310,229002,2017/4/30,-3.530354638,0.88730055,0.5,1.2461694,0.93828225
130311,290014,2017/4/30,-6.669063455,-1.2292204,0.5,-0.73225427,0.63894755
130312,1,2017/4/30,5.057955743,-0.30508196,0.5,-0.10591591,0.12857553
130313,612,2017/4/30,7.552552553,-0.07528869,0.5,0.28684023,0.55233496
130314,257040,2017/4/30,3.896205096,0.047212936,0.5,0.4790229,0.6838806
130315,110002,2017/4/30,6.358770718,0.37048912,0.5,0.6230535,0.18321575
130316,1072,2017/4/30,19.95661605,0.5482438,0.5,0.8923851,0.66295654
130317,217010,2017/4/30,6.312541327,-0.80348295,0.5,-0.41240948,0.20375136
130318,160106,2017/4/30,-1.021651086,-0.13150184,0.5,0.22121656,0.4064542
130319,570005,2017/4/30,19.72730814,-0.053160347,0.5,0.1770328,0.85797614
130320,360006,2017/4/30,6.616579153,0.2516101,0.5,0.6811821,0.34477147
130321,549,2017/4/30,3.921568627,1.2267699,0.5,1.754525,0.7981178
130322,1009,2017/4/30,-1.375661376,0.0695848,0.5,0.32786644,0.64911324
130323,519674,2017/4/30,10.5445416,0.6928584,0.5,1.1394026,0.916881
130324,1163,2017/4/30,13.90374332,0.47823358,0.5,0.77626854,0.74725515
130325,690005,2017/4/30,10.54018445,-0.7406396,0.5,-0.1704988,0.8284405
130326,1070,2017/4/30,4.298245614,-0.0445958,0.5,0.27511275,0.82479423
130327,40025,2017/4/30,10.76159907,0.5809415,0.5,0.89365304,1.4258755
130328,1166,2017/4/30,-6.557377049,0.21348056,0.5,0.46938822,0.57636595
130329,163503,2017/4/30,-0.670656955,-1.7564024,0.5,-1.2381845,-0.011688761
130330,580003,2017/4/30,-5.373687461,-0.098645195,0.5,0.5979732,0.5868213
130331,540003,2017/4/30,8.946603118,-0.008983206,0.5,0.42422122,0.6608522
130332,112002,2017/4/30,6.113822256,0.82679963,0.5,1.090967,0.2706871
130333,481001,2017/4/30,11.51554383,-0.39176977,0.5,-0.022456046,0.24504551
130334,620005,2017/4/30,14.16746872,-1.1653906,0.5,-0.83369327,0.29243752
130335,519093,2017/4/30,1.633986928,1.4162388,0.5,1.6416719,0.42870215
130336,70010,2017/4/30,-3.153988868,1.1570863,0.5,1.7514518,0.3692594
130337,630006,2017/4/30,4.112448681,0.84856516,0.5,1.0877436,0.9013443
130338,519678,2017/4/30,1.383763838,0.27079463,0.5,0.84068817,0.6012821
130339,610001,2017/4/30,12.22643896,-0.09491289,0.5,0.2905135,0.38227463
130340,410009,2017/4/30,-0.437105391,-0.8265513,0.5,-0.17148925,0.6475476
130341,530001,2017/4/30,-2.019272674,-0.45066056,0.5,-0.032290727,0.27568457
130342,202009,2017/4/30,-3.231737501,-0.19486265,0.5,0.42730382,0.5469761
130343,519979,2017/4/30,11.3698269,-1.3764402,0.5,-0.76350707,0.6982583
130344,160805,2017/4/30,-6.054412652,0.04042253,0.5,0.27402985,0.2278055
130345,163415,2017/4/30,9.850107066,0.7007844,0.5,0.95789415,0.5682499
