,code,date,Next1quar,ndcg@1,ndcg@2,ndcg@3,ndcg@5
169552,360005,2018/9/16,-0.988574267,0.60097986,0.21268223,0.22111972,0.20646636
169553,420003,2018/9/16,-4.947610769,0.5380224,0.43003115,0.4054984,0.435537
169554,166009,2018/9/16,0.299426812,0.8588393,0.4494937,0.36765876,0.45850316
169555,519996,2018/9/16,-0.641282565,0.8329431,0.58157307,0.42715046,0.5946756
169556,513,2018/9/16,-6.06957809,1.9773616,0.454709,0.38906094,0.4547514
169557,519727,2018/9/16,4.097433667,1.702463,0.28168672,0.3488558,0.2734489
169558,202019,2018/9/16,-8.363542206,0.5474483,0.26659477,0.25334182,0.26151603
169559,320015,2018/9/16,-1.912360689,1.4745089,0.5905762,0.5172336,0.60372996
169560,100026,2018/9/16,-2.853415947,0.9666225,0.6072148,0.44730398,0.6204606
169561,2229,2018/9/16,-5.604743083,1.0410542,0.5984476,0.5364068,0.6053886
169562,112002,2018/9/16,-8.113574485,1.7439927,0.30246958,0.31129485,0.29771155
169563,460009,2018/9/16,-5.68065814,0.2127971,0.47328255,0.41218188,0.48609036
169564,240011,2018/9/16,-1.600049807,0.6567864,0.2909401,0.3730634,0.28440934
169565,90003,2018/9/16,-2.256271594,0.5702561,0.46285012,0.35611188,0.4698203
169566,630002,2018/9/16,-2.839676592,0.73237735,0.37272093,0.38150823,0.36982143
169567,519185,2018/9/16,5.910934994,0.8454983,0.424679,0.43952283,0.42097187
169568,519678,2018/9/16,-5.340243353,0.9444852,0.36813965,0.3739584,0.36849746
169569,510081,2018/9/16,-4.157245851,0.9118859,0.41214734,0.3924866,0.4143102
169570,206007,2018/9/16,-9.842105263,1.2988226,0.57825184,0.47362587,0.59179014
169571,3145,2018/9/16,-10.68735499,0.12587771,0.29490423,0.3970401,0.2904528
169572,166006,2018/9/16,-3.470798208,0.8706144,0.57099295,0.41296896,0.58736175
169573,660012,2018/9/16,-5.055865922,1.2009704,0.40893874,0.41974136,0.40832162
169574,960,2018/9/16,-4.802259887,0.2714694,0.52056247,0.44618317,0.52801335
169575,519001,2018/9/16,-2.96983397,1.045329,0.24145661,0.26734945,0.23784353
169576,519115,2018/9/16,-3.050595238,1.3953272,0.3982177,0.39250827,0.3921212
169577,519150,2018/9/16,3.908400767,1.075819,0.45464543,0.41072714,0.4584665
169578,377530,2018/9/16,-6.189788054,0.32986602,0.3547293,0.34084147,0.3555142
169579,1955,2018/9/16,2.22007722,1.6774689,0.49724144,0.44431132,0.499637
169580,519993,2018/9/16,-0.473847935,0.52256614,0.35559943,0.33367768,0.35303923
169581,866,2018/9/16,-5.6,2.0476427,0.35116383,0.37734976,0.34850237
169582,210008,2018/9/16,-5.820556502,0.46719867,0.35633755,0.35011342,0.35384166
169583,549,2018/9/16,-4.961565339,2.0391893,0.3771319,0.40531874,0.37561968
169584,270025,2018/9/16,-2.541185887,1.0018253,0.22861193,0.25573832,0.22540948
169585,519018,2018/9/16,-8.287658288,1.6364585,0.3842019,0.42825845,0.38301063
169586,803,2018/9/16,-6.599832916,1.8235599,0.4476952,0.38969916,0.44728345
169587,70032,2018/9/16,-5.670567057,1.2606624,0.6249102,0.52327216,0.64101654
169588,1409,2018/9/16,-8.275862069,0.39646187,0.044918615,0.1991239,0.024961015
169589,610001,2018/9/16,-3.913612565,1.0196124,0.4535928,0.39177364,0.46370792
169590,70006,2018/9/16,-3.574873951,1.64182,0.2799209,0.35505325,0.26945344
169591,519068,2018/9/16,-0.343452929,1.6428802,0.5301794,0.44447264,0.5414055
169592,570008,2018/9/16,-3.018207911,1.1960508,0.46018177,0.43002364,0.46523005
169593,20015,2018/9/16,-5.011326337,1.4594232,0.5051353,0.45661122,0.50931954
169594,968006,2018/9/16,-5.332972388,1.0793022,0.45559964,0.41728783,0.4592768
169595,996,2018/9/16,-2.466793169,0.82820594,0.12540352,0.22629228,0.109545775
169596,160106,2018/9/16,-6.645824731,0.47904018,0.23254117,0.24672498,0.22625399
169597,1042,2018/9/16,-3.469387755,1.2498422,0.2042672,0.32129762,0.19039868
169598,1162,2018/9/16,-6.148867314,1.2338761,0.47211564,0.3900569,0.48283666
169599,1186,2018/9/16,-2.974828375,1.5570164,0.63796645,0.49076855,0.6536121
169600,217010,2018/9/16,-3.926108622,0.65445423,0.34632984,0.31113815,0.3431832
169601,162202,2018/9/16,0.147362216,0.42710495,0.32222125,0.318759,0.31783083
169602,751,2018/9/16,-6.325143753,3.1167243,0.62344664,0.5590675,0.6368141
169603,519013,2018/9/16,-3.093454901,0.21873522,0.18669482,0.20656072,0.17323561
169604,696,2018/9/16,-2.545824847,2.2391875,0.22390987,0.33130357,0.2176448
169605,180031,2018/9/16,-4.076788416,0.20435444,0.4526193,0.37083712,0.46279496
169606,260115,2018/9/16,-3.842507742,1.3530862,0.50547767,0.44584507,0.51346517
169607,90007,2018/9/16,-2.924269592,0.35925886,0.5209144,0.4246356,0.53533816
169608,165516,2018/9/16,-3.633808472,0.7221934,0.3235959,0.3766998,0.32659233
169609,20,2018/9/16,-0.432211101,1.3253653,0.48231867,0.39066964,0.49559876
169610,251,2018/9/16,1.482206277,1.1197094,0.5619529,0.5121025,0.5640088
169611,1050,2018/9/16,-4.444444444,1.5074682,0.38529828,0.37057483,0.38699317
169612,761,2018/9/16,-0.902708124,2.2564125,0.46155238,0.37817967,0.46813428
169613,519026,2018/9/16,-8.370044053,0.7368191,0.18146788,0.27671564,0.16670069
169614,1088,2018/9/16,-3.780068729,1.2352035,0.22009212,0.3336328,0.21283661
169615,290004,2018/9/16,-4.451038576,0.6009663,0.11623395,0.18612225,0.096071035
169616,370027,2018/9/16,-7.351891506,1.1374596,0.34841508,0.33693638,0.34671047
169617,17,2018/9/16,0.243321085,0.57093024,0.40492246,0.35001573,0.4079699
169618,160916,2018/9/16,-3.856998457,1.1238979,0.6508537,0.495549,0.6696378
169619,577,2018/9/16,-1.78041543,4.4121294,0.6052352,0.58903956,0.62452745
169620,21,2018/9/16,-4.023737651,1.2138311,0.32443118,0.35480908,0.3220759
169621,1306,2018/9/16,-6.064356436,1.0791745,0.3862349,0.39025405,0.38454518
169622,610007,2018/9/16,-6.47624642,0.9332949,0.2817375,0.33443522,0.27486986
169623,290008,2018/9/16,-3.088689513,0.87477267,0.4233126,0.3809606,0.42311257
169624,320003,2018/9/16,0.197471457,0.7796209,0.37921473,0.31054783,0.3797511
169625,530001,2018/9/16,-7.730694897,0.9251201,0.25978032,0.28909647,0.25314143
169626,124,2018/9/16,-6.548924317,1.387185,0.39952493,0.44519526,0.39780894
169627,1,2018/9/16,-2.199453802,0.72322917,0.35526407,0.3571174,0.35618013
169628,200008,2018/9/16,-6.215738285,1.1803154,0.4395524,0.36855364,0.4483964
169629,471,2018/9/16,-6.218524195,0.72402894,0.087825365,0.22553754,0.07004651
169630,540009,2018/9/16,-2.831503746,0.8066579,0.64742696,0.4771226,0.66968745
169631,163803,2018/9/16,-1.874745625,1.3649553,0.39126477,0.35751882,0.38764945
169632,1719,2018/9/16,-2.58302583,0.37909102,0.38948086,0.33845904,0.38830808
169633,1717,2018/9/23,-14.71264368,0.9607731,0.57980347,0.43916452,0.5944988
169634,519021,2018/9/23,-11.76602003,1.0812573,0.38369876,0.3818204,0.38020772
169635,160605,2018/9/23,-17.71929181,1.5474569,0.35933325,0.4404054,0.35414886
169636,481013,2018/9/23,-11.9242609,0.8824449,0.5772014,0.4575692,0.5914565
169637,257050,2018/9/23,-12.82572971,1.7108881,0.5345161,0.46865252,0.5356776
169638,2300,2018/9/23,-16.0696999,0.5089227,0.5220102,0.42048123,0.52865654
169639,308,2018/9/23,-3.730976927,1.1503307,0.41527307,0.4011862,0.41707945
169640,1736,2018/9/23,-10.63829787,1.0920283,0.597488,0.4558491,0.6083967
169641,162703,2018/9/23,-8.845078471,1.0710393,0.4106839,0.32889327,0.41600367
169642,220,2018/9/23,-11.75847458,0.7534857,0.49119613,0.54943734,0.4974711
169643,161609,2018/9/23,-5.376293948,0.8539486,0.41872603,0.35089007,0.4191382
169644,398041,2018/9/23,-17.09596165,0.010075128,0.4039713,0.43808326,0.39866844
169645,1044,2018/9/23,-10.24049651,1.3755051,0.6825781,0.49179724,0.70621026
169646,180013,2018/9/23,-9.653992395,0.5043501,0.32364976,0.3375929,0.32285747
169647,50008,2018/9/23,-11.61814644,1.2306818,0.30209062,0.3324325,0.29771745
169648,1703,2018/9/23,-12.41278258,1.7196385,0.69666696,0.5101807,0.71171916
169649,360010,2018/9/23,-6.978862974,0.049062405,0.51629657,0.44331354,0.5288493
169650,697,2018/9/23,-19.57328386,2.118946,0.24670446,0.4288805,0.23560041
169651,1558,2018/9/23,-14.90403195,0.14440906,0.4770888,0.43348888,0.48738495
169652,180031,2018/9/23,-12.24031443,0.15773983,0.45155734,0.3738689,0.4600073
169653,470028,2018/9/23,-19.93055556,0.6131579,0.3222466,0.37504998,0.31575444
169654,1306,2018/9/23,-10.80432173,0.9730352,0.3940549,0.39655074,0.39175916
169655,117,2018/9/23,-9.372637944,1.3204433,0.30443338,0.35164982,0.2987513
169656,217012,2018/9/23,-6.640011424,0.35258746,0.41159678,0.33952135,0.4099238
169657,690003,2018/9/23,-12.5,1.0110887,0.5163712,0.4259604,0.5200373
169658,1105,2018/9/23,-10.04709576,1.133432,0.42241278,0.36276928,0.42312014
169659,294,2018/9/23,-10.34482759,1.2062445,0.61766034,0.48576474,0.62712765
169660,320020,2018/9/23,-2.940377563,-2.004314,0.5169109,0.54917747,0.54775727
169661,1643,2018/9/23,-10.60781142,0.69490886,0.48421207,0.4239032,0.48162058
169662,519185,2018/9/23,-7.365054329,0.7861583,0.42790994,0.45059514,0.4220654
169663,161611,2018/9/23,-8.554960057,0.7709451,0.42877188,0.40577668,0.43228063
169664,257070,2018/9/23,-14.56553175,0.82796997,0.2915656,0.36898887,0.2784421
169665,916,2018/9/23,-7.295749171,0.81518614,0.5210887,0.40711343,0.53045213
169666,711,2018/9/23,-15.20172911,2.4970813,0.5406151,0.5397503,0.5529491
169667,540006,2018/9/23,-5.875861146,0.36095265,0.61793226,0.4420214,0.6321228
169668,590008,2018/9/23,-7.441253264,0.29915416,0.22297762,0.35769796,0.20785588
169669,377530,2018/9/23,-14.23687565,0.3622501,0.36545303,0.34309196,0.36295786
169670,2210,2018/9/23,-5.765386639,0.47584072,0.42029306,0.4260636,0.41738003
169671,127,2018/9/23,-10.86628291,1.5639125,0.6607423,0.5483865,0.6777665
169672,519005,2018/9/23,-16.51183173,-0.07924968,0.3573541,0.3635483,0.34791186
169673,519001,2018/9/23,-10.03085033,0.91019416,0.24676254,0.27214795,0.24278438
169674,163302,2018/9/23,-7.685721275,1.7528882,0.37505397,0.3741839,0.3774034
169675,20,2018/9/23,-7.920087575,1.2756546,0.4786492,0.39139912,0.4904477
169676,31,2018/9/23,-5.720823799,0.7147847,0.12372341,0.23336264,0.11034865
169677,290008,2018/9/23,-8.564518424,0.7429566,0.42887852,0.38726062,0.42798185
169678,233011,2018/9/23,-12.41904428,1.2311277,0.47640392,0.4225774,0.48520312
169679,519026,2018/9/23,-15.35211268,0.6675776,0.18492873,0.27833158,0.16946729
169680,1719,2018/9/23,-9.988249119,0.32714102,0.3904522,0.33942226,0.38889647
169681,288002,2018/9/23,-10.83436052,1.5210475,0.3718849,0.37284467,0.3711492
169682,1,2018/9/23,-7.498182205,0.5933411,0.35578185,0.35677648,0.3566838
169683,960,2018/9/23,-16.14066727,0.1430084,0.51695883,0.44334888,0.5235005
169684,751,2018/9/23,-14.83157366,2.974003,0.62251484,0.5581461,0.63550806
169685,70011,2018/9/23,-9.13986689,1.0092002,0.21846129,0.30008337,0.21009071
169686,124,2018/9/23,-13.30452319,1.3246578,0.39927205,0.4479168,0.39692107
169687,2229,2018/9/23,-10.51004637,1.0132711,0.60875565,0.5431815,0.61643076
169688,519727,2018/9/23,-3.342804613,1.5594159,0.28740847,0.35474563,0.27910152
169689,1162,2018/9/23,-13.4635149,1.1602135,0.45618534,0.3843143,0.46411633
169690,519996,2018/9/23,-7.516939742,0.6171846,0.58115697,0.43012276,0.59335005
169691,161818,2018/9/23,-3.489542557,0.9280809,0.16895336,0.20071757,0.15730207
169692,375010,2018/9/23,-14.17735515,0.6788389,0.25974596,0.30383125,0.24993423
169693,1186,2018/9/23,-9.702315325,1.4541653,0.6443428,0.49735713,0.6596865
169694,610001,2018/9/23,-12.54190121,0.8868153,0.44315037,0.38631207,0.45205745
169695,803,2018/9/23,-11.75510204,1.680083,0.4534999,0.3988381,0.45345485
169696,519674,2018/9/23,-14.07542527,0.7469641,0.503827,0.4574796,0.50742775
169697,1313,2018/9/23,-12.52173913,0.5959131,0.27391714,0.32053182,0.26721376
169698,1637,2018/9/23,-8.295964126,1.0140088,0.41130063,0.4106822,0.41032267
169699,1410,2018/9/23,-7.298837812,0.9608332,0.6217206,0.51097256,0.63316077
169700,866,2018/9/23,-11.38996139,1.8739133,0.34961945,0.38110295,0.34531552
169701,577,2018/9/23,-10.44176707,4.3282332,0.61149174,0.59870034,0.6290941
169702,530011,2018/9/23,-9.851231404,0.9279189,0.52186877,0.4488663,0.52787215
169703,1705,2018/9/23,-11.15736886,0.975445,0.47566742,0.40178943,0.48030686
169704,519698,2018/9/23,-14.00726999,0.5658957,0.42928788,0.44672054,0.42003098
169705,470006,2018/9/23,-16.52352263,1.5671407,0.4042627,0.48114985,0.4101013
169706,1726,2018/9/23,-18.45819761,1.4382713,0.38823816,0.42075244,0.38642848
169707,270005,2018/9/23,-14.43712281,1.0396987,0.23792176,0.25619614,0.23158725
169708,160610,2018/9/23,-2.490681125,1.0357143,0.41996112,0.41064566,0.42006838
169709,1733,2018/9/23,-10.73825503,0.7589148,0.44172633,0.40660173,0.44284785
169710,260108,2018/9/23,-10.66463592,0.8531927,0.6089636,0.45723566,0.62436897
169711,180012,2018/9/23,-14.05486659,0.720137,0.6810088,0.48190516,0.697952
169712,450009,2018/9/23,-9.262666607,0.7790267,0.63912314,0.4615189,0.65110385
169713,320007,2018/9/23,-13.47849559,0.26833913,0.18848509,0.27371818,0.17154427
169714,688,2018/9/23,-11.42113633,2.7344005,0.5587105,0.50533617,0.566005
169715,233006,2018/9/23,-8.183611452,1.7030449,0.47414243,0.44295454,0.4782414
169716,20009,2018/9/23,-11.60536929,0.33474818,0.40238902,0.34096402,0.40464154
169717,290011,2018/9/23,-9.491008839,0.51366556,0.3409962,0.357964,0.33280438
169718,979,2018/9/23,-2.56916996,0.926114,0.6019283,0.48111933,0.61210537
169719,233009,2018/9/23,-8.089837421,1.8236525,0.19932388,0.3295469,0.1890152
169720,519975,2018/9/23,-10.86317071,0.23142837,0.25898394,0.29317582,0.25151753
169721,360006,2018/9/23,-4.030933092,0.5610562,0.45857316,0.39051348,0.4591033
169722,270050,2018/9/23,-14.58230351,1.8625041,0.5155336,0.4565339,0.5200788
169723,580002,2018/9/23,-12.24726038,0.57521313,0.1255964,0.19877462,0.10882361
169724,162605,2018/9/23,-10.54017207,0.83192384,0.60473394,0.45262662,0.6197053
169725,161610,2018/9/23,-14.71385706,1.0126826,0.4171615,0.3405672,0.41423595
169726,202005,2018/9/23,-12.92578546,1.3247586,0.44913605,0.38944712,0.45739827
169727,700003,2018/9/23,-9.411003236,0.95950735,0.32992008,0.35303757,0.32350808
169728,1009,2018/9/23,-13,0.9126648,0.30457193,0.3254328,0.3017566
169729,660004,2018/9/23,-9.782918352,0.9760535,0.5394338,0.45069802,0.54727757
169730,310358,2018/9/23,-10.41594881,0.8725591,0.36964557,0.29068744,0.37011927
169731,320015,2018/9/23,-5.781027325,1.3596219,0.5801649,0.51401067,0.59242994
169732,1104,2018/9/23,-8.252947481,1.1637529,0.5793125,0.4856192,0.58962005
169733,161706,2018/9/23,-7.873281582,0.92272156,0.39172807,0.3521279,0.3885429
169734,100020,2018/9/23,-12.43298767,0.47156343,0.58807045,0.4682582,0.5978514
169735,110015,2018/9/23,-14.50130166,1.8112494,0.57968867,0.45619395,0.58856595
169736,800,2018/9/23,-16.9544741,1.6746768,0.13042891,0.33828107,0.10945905
169737,110011,2018/9/23,-13.97748162,1.2262875,0.7055804,0.5375292,0.7274714
169738,70022,2018/9/23,-12.60078212,1.6401322,0.37586588,0.43593043,0.37397185
169739,1118,2018/9/23,-9.523809524,1.126437,0.27127093,0.3409697,0.26260543
169740,163110,2018/9/23,-12.17783505,0.041209687,0.4295604,0.33294645,0.4386661
169741,163406,2018/9/23,-7.843002945,1.3734236,0.46685922,0.46062377,0.47283402
169742,90013,2018/9/23,-11.3354459,0.18368448,0.5398205,0.4094134,0.5524836
169743,340007,2018/9/23,-10.88747117,0.8640197,0.4329765,0.42989358,0.43665206
169744,519039,2018/9/23,-10.84265554,0.58062005,0.35306638,0.31176633,0.35101184
169745,20005,2018/9/23,-14.7815732,0.717539,0.54544836,0.47005254,0.55632335
169746,2334,2018/9/23,-6.360482405,1.6869769,0.64464885,0.5073219,0.654016
169747,90018,2018/9/23,-9.281523516,-0.44139808,0.42706922,0.36472574,0.4320208
169748,483003,2018/9/23,-11.44870101,0.39767203,0.2640267,0.2574581,0.25742564
169749,519714,2018/9/23,-11.31327546,1.0264926,0.66025645,0.524073,0.6744311
169750,1256,2018/9/23,-9.167098669,0.98996747,0.58310735,0.52193636,0.5973275
169751,1349,2018/9/23,-11.70212766,-0.26830757,0.119488925,0.26949948,0.101077616
169752,1482,2018/9/23,-15.18847007,1.2677004,0.3570418,0.36352953,0.35403118
169753,160603,2018/9/23,-9.275828875,0.4757298,0.39093637,0.41059607,0.3932542
169754,210003,2018/9/23,-10.50126432,0.5040536,0.43537945,0.37389836,0.4364369
169755,1718,2018/9/23,-5.867768595,0.8608174,0.61923665,0.47967413,0.6271847
169756,519089,2018/9/23,-6.924421145,1.3068275,0.50220543,0.4965631,0.5035352
169757,110010,2018/9/23,-13.23160647,1.6551878,0.4495206,0.37251323,0.4518049
169758,580003,2018/9/23,-15.30224525,0.44784352,0.18675344,0.24405017,0.17495188
169759,460007,2018/9/23,-8.490566038,0.6573188,0.3999808,0.38172865,0.39918596
169760,540007,2018/9/23,-5.743413748,0.73961633,0.36729133,0.3610966,0.36745876
169761,400003,2018/9/23,-7.845581361,1.4831573,0.19621749,0.28379357,0.1842115
169762,370024,2018/9/23,-12.51612903,0.43262014,0.3832853,0.33592105,0.3820964
169763,80012,2018/9/23,-10.53968254,-0.009411954,0.20116574,0.25969344,0.18840207
169764,172,2018/9/23,-11.78335761,0.67364305,0.5785623,0.46999088,0.5936995
169765,519702,2018/9/23,-11.36290062,1.4202617,0.5555747,0.4881287,0.56587356
169766,1171,2018/9/23,-15.91836735,0.8928372,0.56924534,0.4392302,0.58262604
169767,688888,2018/9/23,-7.379867274,0.5633172,0.29034516,0.35972202,0.28668734
169768,398021,2018/9/23,-11.16784356,0.6620061,0.33130708,0.27913016,0.32442147
169769,1645,2018/9/23,-13.55685131,0.41624054,0.5073127,0.4447842,0.5161081
169770,968010,2018/9/23,-12.03192142,1.6461784,0.7642566,0.58452964,0.7779762
169771,202003,2018/9/23,-12.38221763,0.84176934,0.49744692,0.36794803,0.5053877
169772,1178,2018/9/23,-7.20482525,1.022273,0.5188766,0.4526684,0.52839184
169773,519688,2018/9/23,-9.824964865,0.8380571,0.5762168,0.4483595,0.5889537
169774,1626,2018/9/23,-12.4288425,1.0298457,0.48548537,0.40264866,0.4926969
169775,730002,2018/9/23,-12.17796964,0.8398212,0.5339637,0.46749142,0.540659
169776,160607,2018/9/23,-10.79763802,0.51857954,0.39934558,0.35461205,0.40304857
169777,1245,2018/9/23,-11.54471545,0.6182118,0.1432614,0.20050965,0.12718315
169778,660005,2018/9/23,-9.960197573,0.96364343,0.35949573,0.39632916,0.3596206
169779,481010,2018/9/23,-12.79491833,0.1446645,0.25749663,0.29806837,0.24834949
169780,90015,2018/9/23,-7.127410344,1.2014631,0.43278685,0.3675039,0.4350221
169781,519664,2018/9/23,-14.34438698,2.6928525,0.5998417,0.5384171,0.61363184
169782,110009,2018/9/23,-14.07085211,1.0389891,0.43964732,0.38290656,0.43979535
169783,854,2018/9/23,-16.91176471,2.621563,0.54401,0.47709334,0.55289215
169784,519665,2018/9/23,-14.49749406,2.6974561,0.57585025,0.52723366,0.5865349
169785,90019,2018/9/23,-2.358110582,-0.120862864,0.54763514,0.532153,0.56153476
169786,1651,2018/9/23,-9.397024276,1.7292247,0.66232866,0.5136119,0.67733943
169787,260109,2018/9/23,-11.32889725,0.9150499,0.33614317,0.37814173,0.33442014
169788,1158,2018/9/23,-13.29011345,0.1028104,0.34516433,0.32451543,0.3387164
169789,2305,2018/9/23,-11.11111111,0.3086438,0.2772068,0.31757945,0.27382788
169790,83,2018/9/23,-13.01699263,2.137925,0.6554111,0.5672762,0.67050266
169791,550008,2018/9/23,-11.12971985,0.7705321,0.45500425,0.44475633,0.4574703
169792,1714,2018/9/23,-6.200997862,1.1514925,0.63892055,0.46207875,0.65115875
169793,50009,2018/9/23,-15.27061594,1.4732611,0.29139778,0.30200115,0.28394118
169794,420005,2018/9/23,-13.58464544,1.3065636,0.4393609,0.4051368,0.43879566
169795,161616,2018/9/23,-17.80502843,0.42797697,0.37305206,0.42880204,0.3724749
169796,1416,2018/9/23,-14.46345257,1.1403198,0.22514153,0.29497936,0.21933895
169797,40016,2018/9/23,-9.302560988,1.2663305,0.56045324,0.5433066,0.56885993
169798,162607,2018/9/23,-7.459733731,0.66476977,0.49064156,0.4111197,0.5004557
169799,620008,2018/9/23,-11.50519031,0.48653847,0.4204753,0.36123616,0.41942403
169800,398001,2018/9/23,-11.45769484,0.53498745,0.34460467,0.33387798,0.33666617
169801,2168,2018/9/23,0.803571429,1.3495355,0.43621883,0.42777157,0.43630952
169802,1559,2018/9/23,-14.99154856,0.09454533,0.4570967,0.42560562,0.4642872
169803,2593,2018/9/23,-8.612404265,1.7525011,0.70567083,0.54824424,0.7190379
169804,1583,2018/9/23,-10.80196399,3.3581514,0.55712074,0.59942025,0.56354624
169805,163409,2018/9/23,-4.806308947,1.7370379,0.3307287,0.38488036,0.32685602
169806,40020,2018/9/23,-7.725093234,0.98107356,0.45151517,0.42366424,0.45303214
169807,570001,2018/9/23,-9.308662315,1.1275449,0.53958225,0.43534526,0.5531348
169808,379010,2018/9/23,-11.71686747,0.46448004,0.30808035,0.33743334,0.30478337
169809,206002,2018/9/23,-9.122502172,1.3659263,0.28937012,0.32907718,0.28639904
169810,1473,2018/9/23,-12.08548893,0.8601153,0.48622653,0.38847944,0.49385735
169811,530003,2018/9/23,-9.204057341,0.90842533,0.450694,0.3970672,0.45384017
169812,1528,2018/9/23,-9.229651163,1.8233804,0.7277714,0.5648047,0.7498107
169813,39,2018/9/23,-9.813084112,1.4461865,0.40081847,0.4299961,0.40050927
169814,1195,2018/9/23,-11.51832461,1.0092508,0.42255187,0.42151168,0.42515954
169815,162204,2018/9/23,-11.15067391,1.7946792,0.393364,0.38980934,0.38976064
169816,540003,2018/9/23,-5.784388508,0.73481244,0.45104107,0.38237706,0.45380643
169817,1268,2018/9/23,-15.13513514,0.982659,0.37831482,0.481095,0.37133145
169818,217001,2018/9/23,-9.0037284,0.084201604,0.42987296,0.34565917,0.4301639
169819,549,2018/9/23,-11.50202977,1.9604962,0.38039544,0.40960816,0.3784776
169820,210008,2018/9/23,-11.08676299,0.35349634,0.36334854,0.35394108,0.3603116
169821,270025,2018/9/23,-7.810773929,0.93886226,0.22457184,0.25675604,0.22013137
169822,519018,2018/9/23,-15.26384385,1.5023508,0.38052195,0.42905396,0.37802795
169823,70032,2018/9/23,-13.38970312,1.0737045,0.62534165,0.5245758,0.64093643
169824,70006,2018/9/23,-12.72836642,1.5633465,0.2882251,0.36510545,0.27674457
169825,570008,2018/9/23,-10.3828711,0.99625576,0.4633317,0.43402568,0.46891186
169826,20015,2018/9/23,-12.30776089,1.2658123,0.4904188,0.4500715,0.49292934
169827,968006,2018/9/23,-11.70600486,1.0156367,0.44996735,0.4158058,0.45264953
169828,160106,2018/9/23,-14.12912005,0.35122612,0.23311651,0.246317,0.22516462
169829,996,2018/9/23,-11.11111111,0.69441086,0.118482575,0.22459641,0.10112952
169830,1042,2018/9/23,-10.21611002,1.1357511,0.20894313,0.3282102,0.19410504
169831,519993,2018/9/23,-7.965401049,0.42198104,0.3531152,0.33382586,0.34893027
169832,519150,2018/9/23,-2.591396563,0.8658662,0.45461997,0.41512674,0.45657483
169833,1882,2018/9/23,-11.94365982,1.5729353,0.60157096,0.46804982,0.6134079
169834,90003,2018/9/23,-10.78969957,0.4825803,0.46981007,0.3657639,0.4755322
169835,519987,2018/9/23,-6.623878878,0.24024607,0.44623235,0.37268513,0.45028266
169836,163805,2018/9/23,-12.04427083,0.57793397,0.41522205,0.38127536,0.41737425
169837,1070,2018/9/23,-8.208208208,1.0127828,0.35073856,0.32407692,0.35022533
169838,418,2018/9/23,-11.5610712,1.0260162,0.48409998,0.4306398,0.48894516
169839,163822,2018/9/23,-8.613949661,0.43743232,0.26933482,0.3467744,0.2546695
169840,1915,2018/9/23,-20.57761733,0.21396486,0.43193915,0.3810908,0.4340374
169841,519965,2018/9/23,-11.53479504,0.7406267,0.40094098,0.3511022,0.40141752
169842,780,2018/9/23,-15.47303271,2.070238,0.44178787,0.48134285,0.44437823
169843,160919,2018/9/23,-7.260984441,1.7894291,0.3650472,0.37752372,0.36455342
169844,660010,2018/9/23,-11.07302675,1.7810133,0.6631738,0.52899563,0.6802157
169845,160105,2018/9/23,-10.49356764,1.2147787,0.36281776,0.34513423,0.3634029
169846,377150,2018/9/23,-13.19347058,0.69358677,0.34310094,0.34902924,0.34272662
169847,590002,2018/9/23,-8.107616797,1.7641408,0.26281434,0.3248406,0.25271863
169848,1403,2018/9/23,-13.20512821,0.045019124,0.26792186,0.289853,0.26139745
169849,1672,2018/9/23,-10.62029201,0.7705609,0.40191966,0.38554883,0.40629065
169850,513,2018/9/23,-14.51726568,1.8477652,0.45399904,0.3930948,0.45313218
169851,1076,2018/9/23,-15.95982143,1.8875397,0.5269828,0.43266702,0.5350484
169852,460005,2018/9/23,-12.26355351,0.5936646,0.35830927,0.35020688,0.35935873
169853,519979,2018/9/23,-12.66803871,0.16811657,0.467603,0.3887963,0.4751544
169854,409,2018/9/23,-3.978422117,1.6890235,0.50636524,0.4925163,0.5121552
169855,410003,2018/9/23,-13.60941348,0.67162603,0.36882448,0.30507886,0.36551398
169856,481001,2018/9/23,-11.38220463,0.7138449,0.4452129,0.4061962,0.44728377
169857,1236,2018/9/23,-7.393939394,1.8889923,0.5706927,0.4882653,0.5784368
169858,1886,2018/9/23,-11.19842829,1.445102,0.5721455,0.45601606,0.584023
169859,1319,2018/9/23,-9.15658866,1.2216793,0.2830603,0.33625123,0.2751308
169860,519692,2018/9/23,-9.355447184,0.7914258,0.2850004,0.2957103,0.28284043
169861,1956,2018/9/23,-10.88880339,0.5123335,0.3413486,0.37229836,0.34071523
169862,884,2018/9/23,-13.93312102,2.3792903,0.6679186,0.5143081,0.6863118
169863,270008,2018/9/23,-8.846649048,1.0115535,0.32401702,0.3306616,0.31882444
169864,1542,2018/9/23,-12.99028881,0.8199052,0.6026456,0.5268227,0.6173637
169865,730001,2018/9/23,-4.19661939,1.3192165,0.33569247,0.3949491,0.33059368
169866,460009,2018/9/23,-11.67342212,0.14162886,0.49117595,0.41845033,0.49972716
169867,100026,2018/9/23,-11.23197178,0.8317432,0.6033485,0.4505528,0.6148618
169868,420003,2018/9/23,-8.705554264,0.58085847,0.43211904,0.41166317,0.43736246
169869,40005,2018/9/23,-8.236077213,1.3095849,0.4033242,0.38050258,0.39819098
169870,519008,2018/9/23,-11.07518029,1.7692114,0.4999916,0.4784311,0.5080039
