,code,date,Next6month,ndcg@1,ndcg@2,ndcg@3,ndcg@5
143886,377150,2017/10/29,-2.381897578,0.5024294,0.51900065,0.61383224,0.5004552
143887,260112,2017/10/29,-8.150841964,0.5097538,0.118800744,0.19061415,0.5018545
143888,200010,2017/10/29,-19.21627409,0.49996203,0.6556034,0.7240536,0.49995753
143889,1105,2017/10/29,-10.73232323,0.5034641,0.8791259,0.9882599,0.5006697
143890,1178,2017/10/29,-3.117420459,0.5061002,0.92604566,0.95722705,0.50119895
143891,570001,2017/10/29,-3.111831442,0.5107155,0.9910652,1.0266021,0.50206745
143892,519672,2017/10/29,-7.561597281,0.5094591,1.7483877,1.807957,0.501796
143893,320005,2017/10/29,-0.230937006,0.49630886,0.8714053,0.8648878,0.49924424
143894,1404,2017/10/29,-4.278728606,0.4981528,-0.15103683,-0.06920744,0.49963957
143895,620008,2017/10/29,-5.517762661,0.49898314,0.61616397,0.7357012,0.49983186
143896,20009,2017/10/29,-6.463703632,0.50523543,0.40872785,0.45162082,0.5009746
143897,290014,2017/10/29,-12.2923588,0.50069803,0.8277829,0.94330287,0.50009775
143898,400003,2017/10/29,-18.39188718,0.4986662,1.6388888,1.7157012,0.49971595
143899,519688,2017/10/29,1.986805072,0.50743175,0.61907727,0.61607236,0.5014152
143900,979,2017/10/29,-4.680468047,0.5058071,1.009786,1.1243933,0.50113064
143901,1651,2017/10/29,1.048689139,0.50703937,1.4908745,1.5918978,0.50136167
143902,620005,2017/10/29,-7.183098592,0.50545424,0.43172523,0.48753884,0.50104004
143903,1542,2017/10/29,-11.30171544,0.5128472,1.3537351,1.4275814,0.5024969
143904,270025,2017/10/29,-17.09186988,0.5038515,1.287231,1.3769877,0.50072545
143905,940,2017/10/29,-8.432888264,0.5047966,0.61731726,0.7538102,0.5009556
143906,519035,2017/10/29,-6.25254206,0.5053144,0.8947219,1.0315698,0.5010244
143907,450007,2017/10/29,-9.293103448,0.5006431,0.71392554,0.855497,0.500113
143908,530003,2017/10/29,-8.141981111,0.5044177,0.48631173,0.5741054,0.50081176
143909,519115,2017/10/29,-9.022118743,0.5025172,0.9733446,1.1432778,0.5004767
143910,560003,2017/10/29,-10.03243744,0.4902519,0.16177379,0.1689156,0.4980783
143911,519089,2017/10/29,-0.291525424,0.49544084,1.0870839,1.1021076,0.49909374
143912,165512,2017/10/29,-5.544940385,0.5076514,1.5412439,1.6826748,0.50145483
143913,163406,2017/10/29,-1.049766719,0.5099333,1.1795101,1.2077845,0.50186795
143914,985,2017/10/29,-9.501187648,0.501953,0.88909113,0.92144,0.50036234
143915,110010,2017/10/29,-0.402584028,0.50258726,0.73265576,0.84141356,0.500495
143916,213002,2017/10/29,-10.70806513,0.4956782,-0.11481373,-0.03716809,0.4991396
143917,70021,2017/10/29,-6.765983861,0.50197214,1.3001004,1.3802408,0.50037616
143918,470028,2017/10/29,-10.54706752,0.5047732,0.52680475,0.7167414,0.50092363
143919,70013,2017/10/29,-11.02471536,0.5057915,1.3755363,1.413219,0.50111187
143920,1277,2017/10/29,-8.786127168,0.50040156,0.99234,1.0012003,0.50003755
143921,162605,2017/10/29,3.717125817,0.5106146,0.48889506,0.64569414,0.5020422
143922,40016,2017/10/29,-1.769337656,0.5038183,1.5786402,1.6284037,0.5006962
143923,1473,2017/10/29,-10.43586723,0.5078618,0.5153687,0.6112918,0.5015404
143924,180010,2017/10/29,-3.29678844,0.5007796,0.88667816,0.9219919,0.5001464
143925,519095,2017/10/29,-8.063731907,0.49989974,1.8679818,1.9027951,0.49994802
143926,1000,2017/10/29,-9.058295964,0.49990383,0.35695264,0.45362738,0.49997196
143927,161616,2017/10/29,7.42202666,0.49125892,-0.044752058,0.07218618,0.49832243
143928,160805,2017/10/29,-6.167592531,0.49171406,0.6294761,0.6555747,0.498388
143929,160910,2017/10/29,-3.179970366,0.5030932,0.3601401,0.49895817,0.5005948
143930,710001,2017/10/29,2.361424065,0.5061459,2.089736,2.2856455,0.5011819
143931,1476,2017/10/29,-21.76339286,0.5008143,0.59017974,0.64180666,0.500166
143932,217012,2017/10/29,-10.72355613,0.5050378,0.48609248,0.65778065,0.50096893
143933,163411,2017/10/29,5.095251635,0.50670296,2.0610347,2.0723038,0.5012897
143934,110025,2017/10/29,-5.928509154,0.5036655,1.3868101,1.4615221,0.50067085
143935,90011,2017/10/29,-8.626960673,0.5059467,0.29619446,0.29402137,0.50111467
143936,519996,2017/10/29,-4.354290996,0.5074046,0.50963646,0.6937275,0.5014187
143937,50004,2017/10/29,-10.10169847,0.5027064,0.644684,0.6560572,0.5004927
143938,550003,2017/10/29,-6.858573217,0.5086839,0.9144775,1.0439299,0.50166416
143939,288002,2017/10/29,-8.067532512,0.5045895,1.0357808,1.0183382,0.5008439
143940,200015,2017/10/29,-14.66410577,0.5082019,0.6659563,0.7686709,0.501565
143941,1186,2017/10/29,7.905544148,0.5058372,0.81551754,0.8968287,0.5011409
143942,793,2017/10/29,-20.10771993,0.49754074,0.5687759,0.43783712,0.49953744
143943,110005,2017/10/29,-7.519484412,0.5027303,1.4090238,1.529228,0.5005214
143944,540006,2017/10/29,-2.932240312,0.5190961,-0.04443755,-0.0396718,0.5036094
143945,40025,2017/10/29,-2.769025846,0.51085126,1.1458153,1.2066208,0.5020652
143946,519033,2017/10/29,-14.49532923,0.5009432,0.017891921,0.18602338,0.5001809
143947,610004,2017/10/29,-10.95273818,0.5015229,0.8395113,0.93164206,0.5002819
143948,594,2017/10/29,-4.416761042,0.5016773,2.159267,2.0139067,0.5003098
143949,162703,2017/10/29,-2.587467108,0.5045915,0.9708893,1.0119721,0.50088394
143950,1577,2017/10/29,-12.59079903,0.50773585,1.9201354,1.9295485,0.5014801
143951,290008,2017/10/29,-1.485511676,0.4993131,1.1525985,1.2493055,0.49985102
143952,481004,2017/10/29,-10.71601063,0.4890973,-0.14906888,-0.046191614,0.49789098
143953,893,2017/10/29,-12.99212598,0.49359423,-0.012556265,-0.2188945,0.49871606
143954,90001,2017/10/29,-3.028001784,0.5020983,0.77630156,0.77587247,0.5003338
143955,202002,2017/10/29,-5.350987953,0.50414723,0.41129485,0.40351868,0.5007822
143956,206007,2017/10/29,-0.855470509,0.5096084,0.8384211,0.92826045,0.5018412
143957,867,2017/10/29,-5.032270134,0.5034001,0.9780193,1.0698613,0.5006642
143958,519185,2017/10/29,0.685893065,0.5050414,0.40706268,0.3811672,0.50090575
143959,360001,2017/10/29,-10.69313375,0.49685737,0.93838704,0.91198295,0.49932274
143960,166006,2017/10/29,-1.438894929,0.50899875,0.5474348,0.6363895,0.5017329
143961,173,2017/10/29,6.349206349,0.50554055,1.262651,1.4078947,0.5010828
143962,612,2017/10/29,-5.629967942,0.50579345,0.93925333,0.8113953,0.5010776
143963,519069,2017/10/29,3.730225772,0.51018894,0.8682313,0.97916585,0.5019292
143964,690004,2017/10/29,2.466091245,0.5074649,0.6315405,0.6658531,0.50143516
143965,1482,2017/10/29,-12.23805532,0.5029779,0.5594456,0.6184435,0.5005941
143966,20005,2017/10/29,-4.944977284,0.5069135,0.55934924,0.5739975,0.5013339
143967,172,2017/10/29,-7.60463309,0.5114285,-0.28420264,-0.29945752,0.5021619
143968,400007,2017/11/5,-6.396521739,0.5041653,1.6758175,1.808753,0.50076246
143969,400011,2017/11/5,-5.938723175,0.4979936,0.981344,0.9548741,0.49954402
143970,519670,2017/11/5,-4.914011193,0.49928138,1.2281669,1.308235,0.49983847
143971,519672,2017/11/5,-4.918752745,0.507573,1.9348373,1.964172,0.50141734
143972,90018,2017/11/5,-1.458059594,0.5002398,0.28113082,0.30524126,0.49999413
143973,470006,2017/11/5,14.4305631,0.49484488,1.4270732,1.5609312,0.49901068
143974,793,2017/11/5,-16.2962963,0.49594593,0.7001689,0.5391157,0.49921003
143975,206002,2017/11/5,2.5,0.49739718,1.2089305,1.3373694,0.49949202
143976,1476,2017/11/5,-21.10609481,0.5011965,0.7428616,0.78475124,0.5002267
143977,162202,2017/11/5,-10.4419615,0.50070226,0.6250255,0.70236003,0.5000834
143978,1042,2017/11/5,-15.24064171,0.49752596,1.2133741,1.1631819,0.49946338
143979,530001,2017/11/5,-8.406891774,0.4956417,0.6294011,0.6310596,0.49912912
143980,570007,2017/11/5,3.39869281,0.5038749,1.610863,1.6584036,0.50072986
143981,270008,2017/11/5,-18.60171312,0.5051815,1.2062063,1.2251165,0.5009669
143982,162607,2017/11/5,-1.782589466,0.50634146,0.91163033,1.0030737,0.5012067
143983,376510,2017/11/5,-9.869848156,0.50837487,0.27838132,0.32270223,0.50160617
143984,1044,2017/11/5,5.366207397,0.50867474,1.6990734,1.815466,0.5016945
143985,696,2017/11/5,-12.19178082,0.49943972,1.7231549,1.5785915,0.499854
143986,210003,2017/11/5,-2.681639666,0.50390583,-0.6006121,-0.53913265,0.50071526
143987,50008,2017/11/5,4.060756355,0.4942256,0.7294165,0.86565876,0.49886906
143988,1881,2017/11/5,-4.892982931,0.50496763,1.309071,1.3965172,0.5009763
143989,40035,2017/11/5,-6.025912959,0.50673956,1.3293713,1.4003307,0.50121504
143990,162605,2017/11/5,7.490023534,0.51096,0.42961496,0.58773416,0.50210965
143991,1396,2017/11/5,-10.37613489,0.4985629,0.30240056,0.4220282,0.49969155
143992,532,2017/11/5,7.634470792,0.50513184,1.7432482,1.6903104,0.5010071
143993,1178,2017/11/5,0.968047165,0.5056544,0.9853458,1.002609,0.5011017
143994,110002,2017/11/5,-6.34006628,0.49674445,0.5300691,0.6522716,0.49939287
143995,510081,2017/11/5,-8.144788547,0.49821597,0.764713,0.8334805,0.49966154
143996,290004,2017/11/5,-14.15081704,0.48929235,0.41027853,0.38831148,0.49787652
143997,210008,2017/11/5,2.326271438,0.498257,-0.53422475,-0.44581714,0.49962485
143998,610007,2017/11/5,-4.316546763,0.49793187,0.9172054,0.9753961,0.4995674
143999,1528,2017/11/5,1.315789474,0.50984323,1.7592324,1.8610427,0.5019191
144000,320011,2017/11/5,0.786224821,0.50940037,0.54970324,0.6049438,0.50175524
144001,202011,2017/11/5,-5.460036622,0.5055816,-0.47397387,-0.42986774,0.50104
144002,100056,2017/11/5,-7.95022468,0.5088715,0.33003047,0.34516123,0.5016667
144003,20026,2017/11/5,-5.792913119,0.5148825,0.45493522,0.54358345,0.50286233
144004,82,2017/11/5,-2.404392276,0.5090989,1.4594585,1.5308274,0.50172305
144005,1404,2017/11/5,-3.182374541,0.49853542,-0.157692,-0.06951789,0.499709
144006,160610,2017/11/5,-13.54603464,0.5007374,1.2268003,1.3009006,0.5001234
144007,420005,2017/11/5,-8.158956554,0.50287825,0.4404666,0.4602801,0.50055957
144008,630006,2017/11/5,-7.561065423,0.5042894,0.76651967,0.85386235,0.5008012
144009,180013,2017/11/5,-8.878847783,0.5082081,1.13272,1.2236223,0.5015713
144010,162703,2017/11/5,-0.839153976,0.50586396,1.0505553,1.0815208,0.5010999
144011,761,2017/11/5,-4.626623377,0.5010318,1.5536757,1.5111175,0.50019586
144012,270005,2017/11/5,-8.975265018,0.49931505,0.9039189,0.91773355,0.49984768
144013,940,2017/11/5,-7.643312102,0.50450784,0.72610337,0.8604887,0.5008917
144014,519714,2017/11/5,5.570394457,0.51119864,0.7986937,0.7171527,0.50214386
144015,519665,2017/11/5,0.480769231,0.50887924,1.99034,1.8712288,0.5017024
144016,519056,2017/11/5,3.046127067,0.49849227,0.5023885,0.6940193,0.49975318
144017,925,2017/11/5,-15.04613201,0.50345606,0.99952227,0.80644524,0.5006917
144018,522,2017/11/5,-19.35483871,0.502832,1.4513283,1.3380662,0.500555
144019,519994,2017/11/5,-1.964602385,0.49568698,0.3220886,0.4268477,0.4991073
144020,39,2017/11/5,-5.717877797,0.5010515,1.2770481,1.3301675,0.5001745
144021,1097,2017/11/5,1.515151515,0.497948,0.56604207,0.48152772,0.49955353
144022,257040,2017/11/5,-14.30606109,0.5073714,0.3465073,0.44795108,0.5013833
144023,519674,2017/11/5,-5.180960901,0.50556636,1.4932221,1.5013866,0.5010264
144024,519008,2017/11/5,8.31820825,0.50714827,1.4089981,1.5189354,0.5013592
144025,1482,2017/11/5,-12.1869783,0.50409335,0.65427184,0.7383241,0.5008005
144026,180031,2017/11/5,-5.178419025,0.51213425,0.57148284,0.6082348,0.5023248
144027,162204,2017/11/5,-4.592457421,0.4979921,1.451872,1.6031071,0.4996347
144028,200008,2017/11/5,-4.84663851,0.50874513,0.87667537,0.96251,0.50166255
144029,519185,2017/11/5,2.187576524,0.5046367,0.3242664,0.29221672,0.5008327
144030,160605,2017/11/5,-3.766519824,0.4978869,0.84569734,1.0055414,0.49959958
144031,519679,2017/11/5,-8.162476756,0.5030658,1.7872566,1.9077567,0.5005792
144032,110015,2017/11/5,-2.028514709,0.51000917,1.3192806,1.4239447,0.5019347
144033,612,2017/11/5,-2.582763824,0.5055432,0.9405655,0.7942017,0.5010205
144034,450002,2017/11/5,-2.883695124,0.5135759,0.47882932,0.58438903,0.50250703
144035,580001,2017/11/5,-12.11580795,0.49746242,0.73065954,0.83759856,0.4995067
144036,257020,2017/11/5,3.07875658,0.5061048,0.13033786,0.23983848,0.5011387
144037,233011,2017/11/5,-2.277870525,0.5080894,1.8536582,2.0011563,0.5015311
144038,1490,2017/11/5,-8.828671329,0.50398964,0.8264639,0.85213256,0.50076395
144039,409,2017/11/5,-10.03307607,0.5053622,1.7796228,1.6243665,0.50099427
144040,1076,2017/11/5,5.981112277,0.5045288,0.68672425,0.84609705,0.5009217
144041,200006,2017/11/5,4.239498167,0.4955873,0.78963614,0.86864114,0.49914864
144042,1070,2017/11/5,-8.814589666,0.5020597,0.7295729,0.7898037,0.50037414
144043,202019,2017/11/5,-12.05660377,0.5029769,0.5688253,0.5240035,0.50050414
144044,519068,2017/11/5,0.357755087,0.51205194,0.79697424,0.96191645,0.50230145
144045,162214,2017/11/5,-6.461232604,0.4979119,1.1087002,1.2565442,0.49960977
144046,110011,2017/11/5,5.42312136,0.51434135,0.9826125,1.0261543,0.502748
144047,1043,2017/11/5,-0.456621005,0.50560236,0.5603622,0.5962029,0.50106174
144048,20023,2017/11/5,-5.569900406,0.50885475,0.93193513,1.0321124,0.5016998
144049,519996,2017/11/5,-1.11340797,0.50631887,0.57244515,0.7316279,0.5011993
144050,294,2017/11/5,3.204807211,0.5056351,1.6187236,1.7589948,0.501051
144051,200015,2017/11/5,-11.39825276,0.506823,0.7185528,0.8049601,0.5012837
144052,110005,2017/11/5,-6.876453402,0.50376993,1.3737841,1.4762247,0.50072515
144053,630002,2017/11/5,6.169947289,0.49541736,0.6431769,0.8311049,0.499089
144054,1882,2017/11/5,0.14741308,0.5070248,1.5212595,1.590635,0.50137275
144055,162203,2017/11/5,0.025784272,0.50330657,0.6862538,0.8336438,0.500639
144056,70021,2017/11/5,-3.982300885,0.50092906,1.365537,1.4370724,0.5001614
144057,519704,2017/11/5,-4.589056375,0.511037,0.45652592,0.3540618,0.5020617
144058,100020,2017/11/5,3.522317189,0.50554603,0.8848131,0.96194166,0.5010621
144059,40025,2017/11/5,0,0.50972766,1.1728736,1.2095524,0.5018433
144060,308,2017/11/5,-7.957244656,0.5068303,1.0411572,1.102479,0.5012628
144061,165310,2017/11/5,-3.662428996,0.5099119,1.0756128,1.1491961,0.5019095
144062,110010,2017/11/5,0.281254395,0.50364834,0.7378228,0.84182507,0.5006968
144063,50004,2017/11/5,-7.009245707,0.50156075,0.6476715,0.6389662,0.50026345
144064,1039,2017/11/5,-8.081896552,0.502345,1.349909,1.3771948,0.5004442
144065,660015,2017/11/5,-2.605901601,0.5073718,1.3502442,1.4245867,0.5014049
144066,590008,2017/11/5,-2.057723143,0.48993248,0.559501,0.5747992,0.49799126
144067,70022,2017/11/5,0.189233027,0.50623155,1.664872,1.756781,0.50118464
144068,260111,2017/11/5,2.041013269,0.50540924,1.349659,1.5129522,0.5010486
144069,1072,2017/11/5,0.725294651,0.5031289,1.2291871,1.321685,0.50058717
144070,620008,2017/11/5,-2.488335925,0.4978192,0.6700106,0.777221,0.49960208
144071,100026,2017/11/5,3.289989545,0.50756174,1.0583398,1.115986,0.5014201
144072,400003,2017/11/5,-15.87513376,0.4977973,1.6736947,1.7200425,0.49953634
144073,320007,2017/11/5,-13.85666943,0.49246466,0.18748769,0.2208276,0.49850428
144074,519712,2017/11/5,16.74003569,0.506546,1.0727327,1.0164696,0.50121105
144075,580008,2017/11/5,-7.811634349,0.49627623,-0.10933565,0.09618518,0.49928138
144076,550009,2017/11/5,-3.707944817,0.5005443,0.42080182,0.5683574,0.50009054
144077,540003,2017/11/5,-4.863942023,0.50934064,0.8939806,0.9809378,0.50174904
144078,1403,2017/11/5,-5.041152263,0.49726832,-0.22230965,-0.21379784,0.49942967
144079,601,2017/11/5,-8.30127712,0.50229055,1.9034494,1.7498866,0.50046164
144080,260101,2017/11/5,-1.569711979,0.50891066,0.6417593,0.78409314,0.50167507
144081,519001,2017/11/5,-8.108047798,0.5034124,1.4135706,1.4304036,0.50066024
144082,377010,2017/11/5,-16.65504113,0.50834584,1.1947179,1.2574487,0.50158477
144083,1496,2017/11/5,-9.411764706,0.49371728,-0.46551248,-0.4969562,0.49872038
144084,550002,2017/11/5,-3.713292581,0.5045225,0.46447524,0.5651996,0.50084794
144085,100022,2017/11/5,3.135294305,0.5118599,1.2908015,1.4161565,0.5021963
144086,110009,2017/11/5,-4.627702886,0.50340056,0.7110526,0.8506281,0.50063634
144087,217009,2017/11/5,4.13404322,0.49740627,0.12877345,0.15128577,0.4994817
144088,519678,2017/11/5,-8.863087711,0.49973226,1.2511964,1.3265288,0.49994516
144089,162201,2017/11/5,-4.027764661,0.49373865,0.15047534,0.2672168,0.49875686
144090,550003,2017/11/5,-4.643970696,0.50854987,0.95699936,1.0787505,0.50163984
144091,590005,2017/11/5,-17.87182696,0.500875,1.6813301,1.755064,0.50015324
144092,1938,2017/11/5,5.605432781,0.50915134,1.5521222,1.6263475,0.5017808
144093,160607,2017/11/5,2.308810932,0.50475955,0.5709585,0.5918035,0.50089663
144094,660010,2017/11/5,1.758241758,0.50567234,1.0481576,1.2090435,0.5011341
144095,780,2017/11/5,12.2923588,0.4978433,1.5802424,1.4846426,0.49959025
144096,290006,2017/11/5,-10.22808073,0.49437603,0.34116834,0.4217451,0.4988922
144097,778,2017/11/5,-4.503956178,0.50378126,2.2134721,1.9494275,0.5006922
144098,519664,2017/11/5,1.026119403,0.5095595,2.0006964,1.8844045,0.50183356
144099,40001,2017/11/5,-9.442574056,0.49522394,1.1491208,1.3013561,0.49906835
144100,519668,2017/11/5,-10.12955218,0.50811267,1.9816017,1.996961,0.5015351
144101,697,2017/11/5,-6.473364801,0.49873877,1.7135586,1.566052,0.49973595
144102,40011,2017/11/5,3.324917205,0.50879866,1.2682588,1.2260842,0.5016474
144103,240004,2017/11/5,-11.43032922,0.49493632,0.1369994,0.113200985,0.49895543
144104,470008,2017/11/5,1.233130458,0.50222445,0.96709347,1.0673107,0.5004188
144105,1040,2017/11/5,4.431599229,0.5015606,1.1723334,1.1720277,0.50028414
144106,519013,2017/11/5,-18.02525197,0.49187705,0.1665113,0.24870129,0.4984256
144107,340007,2017/11/5,-6.086572848,0.51177734,1.1505591,1.2409313,0.50227666
144108,200012,2017/11/5,-0.471311475,0.5086766,1.2929975,1.3735917,0.50168544
144109,340006,2017/11/5,2.360717658,0.4959406,0.56639105,0.5604956,0.49918112
144110,210004,2017/11/5,-6.606326811,0.5000418,-0.39513603,-0.37030843,0.49991262
144111,162209,2017/11/5,-6.730337079,0.49833015,1.1657183,1.3125437,0.49969202
144112,1088,2017/11/5,-11.26943005,0.4960285,0.82198703,0.8012817,0.49917707
144113,320005,2017/11/5,2.980794299,0.49573782,0.8857013,0.85984266,0.49913374
144114,162208,2017/11/5,-6.069477824,0.49983454,0.91172606,0.99143463,0.49995023
144115,580003,2017/11/5,-14.22584914,0.50167555,0.6998263,0.9154085,0.5003039
144116,233009,2017/11/5,-9.043607532,0.49621472,0.84679633,0.88334286,0.4992025
144117,163805,2017/11/5,-8.300134885,0.5070872,1.1641194,1.2747031,0.5013529
144118,450003,2017/11/5,-4.52642487,0.50227565,0.48949036,0.5879065,0.50041926
144119,202009,2017/11/5,-3.297546012,0.49545994,0.8250115,0.8836367,0.49905717
144120,161609,2017/11/5,-2.296627584,0.4983788,0.34905985,0.44503966,0.49966675
144121,270041,2017/11/5,1.083707025,0.5107897,1.1958702,1.2015465,0.50207174
144122,519965,2017/11/5,-3.8585209,0.4998858,1.0818796,1.1528617,0.49992377
144123,590001,2017/11/5,-8.860232945,0.49411112,0.579461,0.70740473,0.4988575
144124,481010,2017/11/5,-5.033809166,0.49445212,-0.04011118,-0.007685677,0.49887633
144125,320012,2017/11/5,-0.44475892,0.5039128,1.1760956,1.2413856,0.5007275
144126,730001,2017/11/5,-9.848281778,0.49824095,0.8092584,0.70065045,0.49963602
144127,163412,2017/11/5,3.260034904,0.5100284,1.5394415,1.633587,0.5018819
144128,700001,2017/11/5,0.516199144,0.48967314,0.79669255,0.90639615,0.49800625
144129,260109,2017/11/5,-5.39840431,0.49821115,0.6612493,0.7917365,0.49966893
144130,1421,2017/11/5,-8.010118044,0.4979953,-0.1784455,-0.21645918,0.49956024
144131,202003,2017/11/5,0.073763912,0.5084294,0.37609795,0.47298872,0.5016289
144132,1626,2017/11/5,-3.330751356,0.50623596,1.288089,1.3107907,0.50120974
144133,519692,2017/11/5,-5.553482819,0.49660027,0.8799903,0.80579406,0.49928173
144134,630001,2017/11/5,-15.91750842,0.49893668,1.334264,1.4169046,0.499781
144135,530006,2017/11/5,-4.629096311,0.49971864,0.6950124,0.74926186,0.4999325
144136,460007,2017/11/5,-1.793721973,0.5055536,0.8339882,0.93096334,0.50106335
144137,173,2017/11/5,9.66652596,0.5060807,1.3983911,1.5425246,0.5011712
144138,251,2017/11/5,-3.543525874,0.50768393,0.47073072,0.48962328,0.5014399
144139,112002,2017/11/5,-7.10085531,0.49773484,1.0317206,1.1507161,0.49957967
144140,730002,2017/11/5,0.976487216,0.5061721,1.456127,1.4286726,0.5011965
144141,20003,2017/11/5,-12.77806079,0.5101871,0.69201505,0.7470455,0.5019026
144142,220,2017/11/5,12.07729469,0.49708852,0.86871016,0.9262458,0.49943048
144143,257050,2017/11/5,-3.218691846,0.50201887,0.9038275,1.0646058,0.5003788
144144,240011,2017/11/5,-8.386529744,0.5000154,0.8767509,0.9930605,0.49999902
144145,50018,2017/11/5,-2.608695652,0.5060053,1.1683311,1.195492,0.50115865
144146,540009,2017/11/5,3.226050166,0.5083504,1.4278105,1.4776807,0.5016309
144147,411,2017/11/5,-3.606356968,0.5012328,1.2851447,1.1736372,0.5002323
144148,90009,2017/11/5,-2.584615385,0.5068686,1.0230296,1.1167545,0.5013042
144149,450011,2017/11/5,-1.354240912,0.49901336,0.8894881,1.0532076,0.49979246
144150,161610,2017/11/5,3.107669771,0.49709246,-0.17590985,-0.035281662,0.49941507
144151,630011,2017/11/5,-11.91646192,0.49042627,0.83164966,0.9157601,0.4981188
144152,965,2017/11/5,-9.265038201,0.5000118,0.66290617,0.70122313,0.49998802
144153,161606,2017/11/5,9.51811687,0.49602577,0.015368976,0.1357232,0.49917027
144154,519097,2017/11/5,-2.155879874,0.5010534,0.42808574,0.44981608,0.5001566
144155,519975,2017/11/5,-11.27311795,0.49693915,0.42235127,0.4675459,0.49934256
144156,217013,2017/11/5,-9.438470729,0.50531405,0.40076134,0.49525267,0.5010058
144157,1463,2017/11/5,-9.929078014,0.50320023,0.19674325,0.16408108,0.5006095
144158,854,2017/11/5,-0.535395598,0.5054732,0.9832198,0.79837805,0.5010913
144159,310358,2017/11/5,-13.10753719,0.5086538,0.6548708,0.72479707,0.5016638
144160,592,2017/11/5,-8.820960699,0.50891525,1.8718237,1.6882626,0.50168097
144161,1162,2017/11/5,-2.670111972,0.5048967,0.63961864,0.7805807,0.5009607
144162,240005,2017/11/5,-3.906138217,0.49923706,1.4852633,1.464658,0.49979478
144163,290011,2017/11/5,-7.527589349,0.4951663,0.7194758,0.7143507,0.49901932
144164,1245,2017/11/5,-17.4432497,0.49580774,-0.6070965,-0.6026008,0.49913833
144165,31,2017/11/5,-12.7919911,0.49300438,0.8508821,0.8096594,0.4986213
144166,1054,2017/11/5,0.093720712,0.50185496,0.6116915,0.6882124,0.50032395
144167,163415,2017/11/5,7.954352622,0.50177777,0.51707894,0.4603002,0.5002881
144168,90007,2017/11/5,2.205279372,0.5078394,0.71155614,0.7117052,0.50148255
144169,257070,2017/11/5,-14.57228277,0.5015943,0.73949635,0.9712129,0.5002924
144170,370027,2017/11/5,-17.87351054,0.5099567,0.9258482,1.0385638,0.50192344
144171,519025,2017/11/5,-11.7536179,0.50287896,0.10535133,0.20712346,0.500559
144172,121003,2017/11/5,-4.100208413,0.4936552,-0.08582024,0.087864935,0.498771
144173,124,2017/11/5,-3.932920743,0.5019083,0.81113493,0.8876209,0.50032496
144174,991,2017/11/5,9.777015437,0.50566244,0.24428958,0.35115784,0.5010672
144175,589,2017/11/5,-4.275854912,0.50096065,0.72568935,0.5272296,0.50013727
144176,580002,2017/11/5,-10.26085131,0.4933457,0.13152528,0.24174435,0.49872422
144177,1409,2017/11/5,-16.39344262,0.49256325,-0.6170127,-0.55173415,0.4985245
144178,1628,2017/11/5,-1.388888889,0.49853987,0.13104168,0.17426081,0.49969923
144179,50026,2017/11/5,14.93352327,0.49473497,0.9487531,1.0655806,0.4989841
144180,270050,2017/11/5,-6.441979522,0.50767696,1.6805556,1.7593026,0.50150347
144181,290002,2017/11/5,-9.690815187,0.4911203,0.32036752,0.45194748,0.49827188
144182,360006,2017/11/5,-6.205434573,0.5018469,0.59543425,0.64360654,0.50034857
144183,586,2017/11/5,1.422107304,0.4978385,1.1412821,0.9671244,0.4995217
144184,1188,2017/11/5,-3.758542141,0.5012982,0.8357111,0.92819124,0.5002365
144185,233015,2017/11/5,-6.449654399,0.4998649,1.1022288,1.0896109,0.49992624
144186,831,2017/11/5,15.2232747,0.50094277,0.06506136,-0.13176031,0.50018203
144187,519110,2017/11/5,-6.733707428,0.497858,0.98298603,1.1443763,0.49955666
144188,1268,2017/11/5,7.894736842,0.49394643,0.5050953,0.46420318,0.49877998
144189,160910,2017/11/5,0.131451769,0.5027612,0.3869244,0.5226598,0.50052947
144190,163411,2017/11/5,4.897821314,0.50732404,2.0071194,2.026576,0.50141037
144191,110025,2017/11/5,-6.057945566,0.5035044,1.426886,1.4670879,0.5006373
144192,290008,2017/11/5,0.332860753,0.4992236,1.140087,1.2118806,0.49982744
144193,1186,2017/11/5,10.06160164,0.50620496,0.89223814,0.9683195,0.5012064
144194,161616,2017/11/5,12.77345568,0.49059922,-0.017820127,0.07660958,0.49819
144195,180010,2017/11/5,-2.131666311,0.50135916,0.88652366,0.9159863,0.5002588
144196,1000,2017/11/5,-6.660583942,0.4993221,0.3755262,0.4510915,0.49984807
144197,213002,2017/11/5,-8.826108506,0.49585754,-0.13596575,-0.074360445,0.49917358
144198,1277,2017/11/5,-5.469678954,0.49909854,1.00412,0.97999644,0.4997761
144199,1473,2017/11/5,-6.260179874,0.50659233,0.6054803,0.67925996,0.50127375
144200,1577,2017/11/5,-10.83743842,0.50649965,2.0444303,2.0513005,0.5012384
144201,410009,2017/11/5,5.425564524,0.4934496,0.7113103,0.69424355,0.4986809
144202,519069,2017/11/5,5.674400693,0.511721,0.898378,1.0094595,0.5021943
144203,202002,2017/11/5,-2.602878149,0.50320864,0.4461585,0.42672724,0.5005935
144204,206007,2017/11/5,0.668449198,0.5106016,0.6583428,0.74827564,0.5020388
144205,594,2017/11/5,-0.80552359,0.5011449,2.2115982,2.0620763,0.5002016
144206,690004,2017/11/5,6.905210295,0.5066763,0.6962704,0.72283906,0.5012779
